center_x,center_y,center_z,half_length_x,half_length_y,half_length_z
0.737878,0.243706,0.512297,0.1,0.1,0.1
1.221900,-0.454909,0.004750,0.1,0.1,0.1
1.056670,0.396698,0.293018,0.1,0.1,0.1
0.871472,0.660452,0.372349,0.1,0.1,0.1
0.886654,-0.128685,0.185072,0.1,0.1,0.1
0.636655,0.118394,0.204755,0.1,0.1,0.1
1.019016,-0.461093,0.512297,0.1,0.1,0.1
0.916406,0.668117,0.202948,0.1,0.1,0.1
1.021885,0.600621,0.634475,0.1,0.1,0.1
0.969284,-0.602777,0.664041,0.1,0.1,0.1
0.824785,0.481284,0.512297,0.1,0.1,0.1
0.568693,0.386414,0.512297,0.1,0.1,0.1
0.531348,0.622403,0.627365,0.1,0.1,0.1
1.251727,-0.629772,0.035388,0.1,0.1,0.1
0.964494,0.676319,0.226412,0.1,0.1,0.1
1.062781,0.360871,0.619723,0.1,0.1,0.1
0.725725,0.655559,0.221244,0.1,0.1,0.1
0.993606,-0.692721,0.641691,0.1,0.1,0.1
0.997660,-0.000936,0.683724,0.1,0.1,0.1
1.065652,0.461095,0.610272,0.1,0.1,0.1
1.164326,-0.626572,0.204755,0.1,0.1,0.1
0.890343,-0.690368,0.274255,0.1,0.1,0.1
0.861949,0.153690,0.512297,0.1,0.1,0.1
1.086259,-0.207133,0.664041,0.1,0.1,0.1
1.060682,-0.010108,0.664041,0.1,0.1,0.1
1.192495,-0.399581,0.483928,0.1,0.1,0.1
0.890408,-0.710324,0.360403,0.1,0.1,0.1
0.849769,-0.277646,0.204755,0.1,0.1,0.1
0.832975,0.186301,0.664041,0.1,0.1,0.1
1.226873,-0.601126,0.075657,0.1,0.1,0.1
0.652666,0.094021,0.512297,0.1,0.1,0.1
1.102850,-0.525855,0.664041,0.1,0.1,0.1
1.122301,0.011930,0.395587,0.1,0.1,0.1
0.766856,-0.097044,0.188148,0.1,0.1,0.1
0.806865,0.368200,0.512297,0.1,0.1,0.1
1.040225,0.282948,0.683724,0.1,0.1,0.1
1.132533,-0.034669,0.356920,0.1,0.1,0.1
0.963381,0.084083,0.512297,0.1,0.1,0.1
0.667983,0.081909,0.204755,0.1,0.1,0.1
1.027984,-0.052502,0.273938,0.1,0.1,0.1
0.770419,0.212732,0.512297,0.1,0.1,0.1
0.756786,0.650873,0.669592,0.1,0.1,0.1
1.024699,-0.539190,0.664041,0.1,0.1,0.1
1.093852,-0.509335,0.512297,0.1,0.1,0.1
0.991103,0.008448,0.204755,0.1,0.1,0.1
0.915357,0.620185,0.185072,0.1,0.1,0.1
1.182212,-0.339301,0.573597,0.1,0.1,0.1
1.038323,0.504258,0.258792,0.1,0.1,0.1
1.103981,-0.653927,0.216603,0.1,0.1,0.1
0.639969,0.359036,0.512297,0.1,0.1,0.1
0.687848,0.516430,0.185072,0.1,0.1,0.1
0.695193,0.453892,0.683724,0.1,0.1,0.1
1.196965,-0.308732,0.665106,0.1,0.1,0.1
0.639255,0.079629,0.185072,0.1,0.1,0.1
1.175427,-0.240989,0.668011,0.1,0.1,0.1
0.712951,-0.112942,0.683724,0.1,0.1,0.1
0.838537,-0.699205,0.673017,0.1,0.1,0.1
0.656022,0.627611,0.683724,0.1,0.1,0.1
0.774528,-0.265256,0.512297,0.1,0.1,0.1
1.193471,-0.288247,0.599610,0.1,0.1,0.1
0.944787,0.692925,0.552984,0.1,0.1,0.1
0.880766,0.510470,0.204755,0.1,0.1,0.1
1.110677,0.197134,0.247973,0.1,0.1,0.1
0.881289,0.238337,0.512297,0.1,0.1,0.1
1.078755,-0.007431,0.512297,0.1,0.1,0.1
0.850088,0.051147,0.185072,0.1,0.1,0.1
1.136943,0.043150,0.106892,0.1,0.1,0.1
0.765145,0.149313,0.185072,0.1,0.1,0.1
1.164352,-0.234595,0.582491,0.1,0.1,0.1
1.126353,0.105233,0.545225,0.1,0.1,0.1
0.777886,-0.709550,0.496370,0.1,0.1,0.1
0.744372,0.658740,0.525673,0.1,0.1,0.1
0.946132,-0.066464,0.235855,0.1,0.1,0.1
1.042898,-0.049958,0.214426,0.1,0.1,0.1
1.059303,-0.362489,0.185072,0.1,0.1,0.1
0.769746,-0.324013,0.185072,0.1,0.1,0.1
1.048795,0.137188,0.185072,0.1,0.1,0.1
0.954557,-0.065027,0.385398,0.1,0.1,0.1
1.019137,0.616733,0.275984,0.1,0.1,0.1
1.140556,-0.572015,0.512297,0.1,0.1,0.1
0.626876,0.506122,0.204755,0.1,0.1,0.1
0.665953,0.625396,0.487110,0.1,0.1,0.1
0.905425,-0.662584,0.204755,0.1,0.1,0.1
1.124928,-0.003469,0.297092,0.1,0.1,0.1
0.968967,-0.521073,0.664041,0.1,0.1,0.1
0.592525,0.612871,0.672932,0.1,0.1,0.1
1.086822,0.025810,0.204755,0.1,0.1,0.1
0.513186,0.619305,0.308015,0.1,0.1,0.1
0.520221,0.600538,0.291120,0.1,0.1,0.1
1.221575,-0.453004,0.451188,0.1,0.1,0.1
0.731748,0.636619,0.384071,0.1,0.1,0.1
0.658013,-0.115610,0.458348,0.1,0.1,0.1
0.980979,0.557729,0.664041,0.1,0.1,0.1
0.916861,0.502248,0.512297,0.1,0.1,0.1
0.972504,-0.120424,0.185072,0.1,0.1,0.1
1.029099,0.558332,0.627588,0.1,0.1,0.1
1.104795,-0.524642,0.683724,0.1,0.1,0.1
1.067383,0.450947,0.379690,0.1,0.1,0.1
0.854547,-0.696474,0.274133,0.1,0.1,0.1
1.033586,-0.674174,0.185072,0.1,0.1,0.1
1.180179,-0.327379,0.616213,0.1,0.1,0.1
0.971713,-0.696456,0.517255,0.1,0.1,0.1
0.829231,-0.086404,0.327623,0.1,0.1,0.1
0.929280,-0.683726,0.520454,0.1,0.1,0.1
1.030933,0.547578,0.300845,0.1,0.1,0.1
0.959198,0.581279,0.512297,0.1,0.1,0.1
0.941234,-0.701655,0.498280,0.1,0.1,0.1
0.900581,-0.074234,0.269208,0.1,0.1,0.1
0.764148,-0.456658,0.512297,0.1,0.1,0.1
0.861786,0.678767,0.642622,0.1,0.1,0.1
0.801774,-0.453570,0.185072,0.1,0.1,0.1
0.790847,-0.562153,0.204755,0.1,0.1,0.1
1.177222,-0.192985,0.108488,0.1,0.1,0.1
0.569129,0.456019,0.185072,0.1,0.1,0.1
1.030172,0.112867,0.664041,0.1,0.1,0.1
0.688160,0.465363,0.512297,0.1,0.1,0.1
0.788512,-0.464318,0.185072,0.1,0.1,0.1
0.922708,-0.339687,0.185072,0.1,0.1,0.1
1.053917,-0.662466,0.429904,0.1,0.1,0.1
1.105416,-0.536404,0.185072,0.1,0.1,0.1
0.762340,0.608380,0.204755,0.1,0.1,0.1
0.665893,-0.114266,0.538263,0.1,0.1,0.1
0.622488,0.617982,0.520546,0.1,0.1,0.1
0.705498,0.632141,0.453282,0.1,0.1,0.1
1.175034,-0.297215,0.084291,0.1,0.1,0.1
0.804012,0.490846,0.512297,0.1,0.1,0.1
0.844930,0.125433,0.185072,0.1,0.1,0.1
1.234859,-0.631602,0.429120,0.1,0.1,0.1
1.054100,0.411764,0.454234,0.1,0.1,0.1
1.069205,0.321600,0.683724,0.1,0.1,0.1
1.004623,0.061936,0.204755,0.1,0.1,0.1
0.730589,-0.248587,0.185072,0.1,0.1,0.1
1.079866,0.008029,0.204755,0.1,0.1,0.1
1.212266,-0.398432,0.638486,0.1,0.1,0.1
0.860939,0.499533,0.512297,0.1,0.1,0.1
0.995802,0.632653,0.512297,0.1,0.1,0.1
1.026185,0.520557,0.185072,0.1,0.1,0.1
1.156361,-0.187744,0.447666,0.1,0.1,0.1
1.134651,-0.034307,0.670038,0.1,0.1,0.1
0.824281,0.501933,0.512297,0.1,0.1,0.1
0.851214,0.410869,0.204755,0.1,0.1,0.1
0.727446,-0.036277,0.664041,0.1,0.1,0.1
0.897200,-0.695368,0.683724,0.1,0.1,0.1
0.719497,-0.105122,0.597124,0.1,0.1,0.1
0.972731,-0.676314,0.585690,0.1,0.1,0.1
0.854049,0.591837,0.185072,0.1,0.1,0.1
1.135429,0.052028,0.402343,0.1,0.1,0.1
0.675443,-0.333198,0.185072,0.1,0.1,0.1
0.688431,-0.046021,0.664041,0.1,0.1,0.1
1.021941,-0.580420,0.204755,0.1,0.1,0.1
1.068487,-0.005823,0.512297,0.1,0.1,0.1
0.782986,-0.685339,0.683724,0.1,0.1,0.1
1.096688,-0.040783,0.409053,0.1,0.1,0.1
0.847148,-0.083348,0.635525,0.1,0.1,0.1
1.100648,-0.040107,0.249352,0.1,0.1,0.1
0.711856,-0.151829,0.664041,0.1,0.1,0.1
0.912197,0.687366,0.197770,0.1,0.1,0.1
1.089942,0.111321,0.185072,0.1,0.1,0.1
0.783754,0.665457,0.501475,0.1,0.1,0.1
1.078174,0.387687,0.240582,0.1,0.1,0.1
0.901184,0.372630,0.204755,0.1,0.1,0.1
0.701105,0.397312,0.512297,0.1,0.1,0.1
0.649674,0.258837,0.683724,0.1,0.1,0.1
0.822851,0.172486,0.683724,0.1,0.1,0.1
0.587283,0.553856,0.664041,0.1,0.1,0.1
1.085298,0.188539,0.185072,0.1,0.1,0.1
0.889307,0.683462,0.493436,0.1,0.1,0.1
1.019243,-0.436406,0.683724,0.1,0.1,0.1
1.151657,-0.043109,0.471094,0.1,0.1,0.1
0.812541,-0.661084,0.683724,0.1,0.1,0.1
0.646129,-0.117637,0.280328,0.1,0.1,0.1
0.896666,-0.657465,0.512297,0.1,0.1,0.1
0.857143,0.112372,0.204755,0.1,0.1,0.1
0.986226,-0.062281,0.664041,0.1,0.1,0.1
0.758324,0.362269,0.512297,0.1,0.1,0.1
0.702920,0.544436,0.683724,0.1,0.1,0.1
1.020166,-0.319357,0.683724,0.1,0.1,0.1
0.689582,-0.110225,0.580447,0.1,0.1,0.1
1.062987,-0.113827,0.512297,0.1,0.1,0.1
0.819829,-0.215710,0.683724,0.1,0.1,0.1
1.198775,-0.319340,0.583896,0.1,0.1,0.1
0.948498,-0.160410,0.204755,0.1,0.1,0.1
0.638630,0.295410,0.204755,0.1,0.1,0.1
1.096868,0.278095,0.235734,0.1,0.1,0.1
1.003404,0.029491,0.512297,0.1,0.1,0.1
0.731883,-0.103009,0.332198,0.1,0.1,0.1
1.102422,0.245531,0.065654,0.1,0.1,0.1
1.089128,0.264938,0.670184,0.1,0.1,0.1
0.828010,0.658194,0.512297,0.1,0.1,0.1
0.864712,0.493996,0.683724,0.1,0.1,0.1
0.615185,0.636704,0.436657,0.1,0.1,0.1
1.031392,0.661949,0.463327,0.1,0.1,0.1
1.136645,0.044900,0.628304,0.1,0.1,0.1
0.577702,0.526589,0.664041,0.1,0.1,0.1
1.167518,-0.346908,0.512297,0.1,0.1,0.1
1.007182,0.235659,0.512297,0.1,0.1,0.1
1.065186,0.346770,0.168386,0.1,0.1,0.1
0.897148,-0.698454,0.185072,0.1,0.1,0.1
0.884682,-0.606514,0.664041,0.1,0.1,0.1
0.741544,-0.101361,0.675963,0.1,0.1,0.1
1.137132,-0.110669,0.512297,0.1,0.1,0.1
0.920340,-0.695235,0.667610,0.1,0.1,0.1
1.075549,0.403075,0.390088,0.1,0.1,0.1
0.820389,0.671706,0.316483,0.1,0.1,0.1
1.030280,0.411669,0.683724,0.1,0.1,0.1
0.617850,0.637158,0.433617,0.1,0.1,0.1
0.568854,0.433037,0.664041,0.1,0.1,0.1
0.935076,-0.411455,0.512297,0.1,0.1,0.1
0.914515,-0.071857,0.495201,0.1,0.1,0.1
0.602554,0.493701,0.683724,0.1,0.1,0.1
0.886151,0.036239,0.512297,0.1,0.1,0.1
0.676532,0.191836,0.204755,0.1,0.1,0.1
1.065945,-0.493522,0.512297,0.1,0.1,0.1
0.983445,-0.060099,0.462366,0.1,0.1,0.1
0.991728,-0.673074,0.610220,0.1,0.1,0.1
1.203109,-0.461806,0.587590,0.1,0.1,0.1
0.912482,-0.072204,0.473513,0.1,0.1,0.1
1.076090,-0.044296,0.310322,0.1,0.1,0.1
0.737300,-0.102085,0.504333,0.1,0.1,0.1
1.020183,-0.325296,0.512297,0.1,0.1,0.1
1.212910,-0.460735,0.187967,0.1,0.1,0.1
0.607367,0.248258,0.512297,0.1,0.1,0.1
0.905236,0.557898,0.512297,0.1,0.1,0.1
1.061036,0.488161,0.293898,0.1,0.1,0.1
0.822992,-0.557290,0.204755,0.1,0.1,0.1
1.177732,-0.313034,0.235470,0.1,0.1,0.1
1.107728,0.097367,0.187226,0.1,0.1,0.1
1.166666,-0.248158,0.444063,0.1,0.1,0.1
1.125020,-0.354777,0.512297,0.1,0.1,0.1
1.156578,-0.071957,0.296426,0.1,0.1,0.1
1.102067,0.247614,0.587601,0.1,0.1,0.1
1.164436,-0.235089,0.388349,0.1,0.1,0.1
0.813075,-0.632961,0.512297,0.1,0.1,0.1
0.877918,-0.688436,0.185072,0.1,0.1,0.1
0.643226,0.075293,0.664041,0.1,0.1,0.1
0.715003,0.633762,0.517481,0.1,0.1,0.1
1.135574,-0.668505,0.627327,0.1,0.1,0.1
0.809545,0.233144,0.512297,0.1,0.1,0.1
1.099140,-0.330249,0.512297,0.1,0.1,0.1
1.159946,-0.374579,0.683724,0.1,0.1,0.1
0.693878,-0.278426,0.512297,0.1,0.1,0.1
1.191082,-0.415387,0.664041,0.1,0.1,0.1
0.790306,0.142756,0.512297,0.1,0.1,0.1
0.741517,0.055329,0.204755,0.1,0.1,0.1
0.841384,0.221330,0.185072,0.1,0.1,0.1
0.945266,-0.066612,0.534649,0.1,0.1,0.1
0.930793,0.262641,0.512297,0.1,0.1,0.1
0.876900,0.481960,0.512297,0.1,0.1,0.1
0.862239,-0.357049,0.204755,0.1,0.1,0.1
1.141632,-0.042866,0.675477,0.1,0.1,0.1
0.979543,0.204483,0.204755,0.1,0.1,0.1
0.857179,0.057529,0.683724,0.1,0.1,0.1
1.045119,-0.049579,0.618044,0.1,0.1,0.1
1.114825,-0.037689,0.220440,0.1,0.1,0.1
0.803637,0.022255,0.683724,0.1,0.1,0.1
0.744274,-0.412996,0.512297,0.1,0.1,0.1
1.070302,0.316775,0.356354,0.1,0.1,0.1
0.566582,0.608446,0.563837,0.1,0.1,0.1
1.071710,0.308524,0.304974,0.1,0.1,0.1
0.595891,0.633412,0.490357,0.1,0.1,0.1
1.124560,-0.116655,0.204755,0.1,0.1,0.1
1.196994,-0.308902,0.629858,0.1,0.1,0.1
0.775440,0.118707,0.683724,0.1,0.1,0.1
0.814909,-0.703235,0.420616,0.1,0.1,0.1
0.703879,-0.107786,0.399734,0.1,0.1,0.1
1.156427,-0.188133,0.543310,0.1,0.1,0.1
0.805227,-0.090499,0.485136,0.1,0.1,0.1
0.714424,0.241488,0.204755,0.1,0.1,0.1
0.719363,0.262083,0.185072,0.1,0.1,0.1
0.810934,0.606475,0.512297,0.1,0.1,0.1
0.614319,0.179061,0.512297,0.1,0.1,0.1
1.175106,-0.297641,0.233333,0.1,0.1,0.1
0.596795,0.633567,0.511191,0.1,0.1,0.1
1.208568,-0.493809,0.573442,0.1,0.1,0.1
0.972731,-0.061927,0.525608,0.1,0.1,0.1
1.196060,-0.658187,0.229980,0.1,0.1,0.1
0.886060,-0.501008,0.185072,0.1,0.1,0.1
0.641273,0.621186,0.565545,0.1,0.1,0.1
0.714862,-0.250911,0.664041,0.1,0.1,0.1
0.867090,-0.079946,0.529559,0.1,0.1,0.1
1.136284,0.047013,0.083304,0.1,0.1,0.1
1.110923,0.078638,0.389812,0.1,0.1,0.1
1.232953,-0.631927,0.319789,0.1,0.1,0.1
1.063511,-0.379507,0.185072,0.1,0.1,0.1
0.899041,-0.074496,0.477960,0.1,0.1,0.1
1.230374,-0.504588,0.570023,0.1,0.1,0.1
1.015751,0.695113,0.223698,0.1,0.1,0.1
0.680309,0.126212,0.185072,0.1,0.1,0.1
0.851665,-0.716933,0.573310,0.1,0.1,0.1
0.743193,0.638571,0.543689,0.1,0.1,0.1
1.160744,-0.096384,0.520333,0.1,0.1,0.1
0.965391,0.532372,0.512297,0.1,0.1,0.1
0.929687,0.225573,0.204755,0.1,0.1,0.1
0.907255,-0.214919,0.185072,0.1,0.1,0.1
0.788643,-0.611887,0.204755,0.1,0.1,0.1
1.146571,-0.013293,0.011756,0.1,0.1,0.1
1.126614,-0.172828,0.185072,0.1,0.1,0.1
0.886931,0.492345,0.185072,0.1,0.1,0.1
0.661055,0.350444,0.185072,0.1,0.1,0.1
0.614652,0.547990,0.204755,0.1,0.1,0.1
0.759234,0.661275,0.592209,0.1,0.1,0.1
0.992556,0.547025,0.512297,0.1,0.1,0.1
1.057423,-0.225415,0.512297,0.1,0.1,0.1
0.766112,-0.097171,0.358129,0.1,0.1,0.1
1.067786,-0.660100,0.531979,0.1,0.1,0.1
0.717839,0.071434,0.512297,0.1,0.1,0.1
1.056226,0.516356,0.057560,0.1,0.1,0.1
1.075756,0.401864,0.235286,0.1,0.1,0.1
1.229565,-0.616910,0.097658,0.1,0.1,0.1
1.225554,-0.476335,0.445006,0.1,0.1,0.1
0.950887,0.673998,0.219696,0.1,0.1,0.1
1.017908,-0.050720,0.512297,0.1,0.1,0.1
1.055421,0.323462,0.185072,0.1,0.1,0.1
1.226601,-0.482474,0.669891,0.1,0.1,0.1
1.030477,0.550254,0.171346,0.1,0.1,0.1
0.798385,0.514981,0.683724,0.1,0.1,0.1
0.896868,-0.689255,0.603661,0.1,0.1,0.1
0.998433,-0.675176,0.185072,0.1,0.1,0.1
1.042925,0.477275,0.124642,0.1,0.1,0.1
1.077966,-0.611626,0.512297,0.1,0.1,0.1
0.768760,-0.362863,0.512297,0.1,0.1,0.1
1.102466,-0.039797,0.194068,0.1,0.1,0.1
0.723711,-0.603563,0.204755,0.1,0.1,0.1
1.062297,-0.626450,0.512297,0.1,0.1,0.1
1.242086,-0.573254,0.623660,0.1,0.1,0.1
1.118889,0.031932,0.606819,0.1,0.1,0.1
1.219172,-0.438920,0.544151,0.1,0.1,0.1
0.728863,0.044549,0.664041,0.1,0.1,0.1
0.642176,0.641307,0.511946,0.1,0.1,0.1
1.117499,0.040084,0.365702,0.1,0.1,0.1
0.723495,-0.104440,0.346871,0.1,0.1,0.1
0.942301,0.385215,0.185072,0.1,0.1,0.1
0.753839,0.582754,0.512297,0.1,0.1,0.1
1.192979,-0.402421,0.567050,0.1,0.1,0.1
0.847005,-0.083373,0.303308,0.1,0.1,0.1
0.992791,-0.672893,0.203892,0.1,0.1,0.1
1.195747,-0.301587,0.477921,0.1,0.1,0.1
1.032522,0.085588,0.683724,0.1,0.1,0.1
0.905574,-0.073382,0.239902,0.1,0.1,0.1
0.595608,0.613397,0.425749,0.1,0.1,0.1
0.956145,-0.584643,0.664041,0.1,0.1,0.1
0.728080,0.635993,0.499375,0.1,0.1,0.1
1.242823,-0.636104,0.546248,0.1,0.1,0.1
0.853573,-0.603318,0.204755,0.1,0.1,0.1
1.092890,-0.085453,0.204755,0.1,0.1,0.1
0.873443,-0.052095,0.683724,0.1,0.1,0.1
0.922569,0.689135,0.676217,0.1,0.1,0.1
0.785194,-0.689483,0.204755,0.1,0.1,0.1
0.962872,0.579091,0.664041,0.1,0.1,0.1
0.733040,-0.004126,0.683724,0.1,0.1,0.1
1.103676,0.121124,0.662364,0.1,0.1,0.1
1.128243,-0.022904,0.261569,0.1,0.1,0.1
0.790688,0.329832,0.512297,0.1,0.1,0.1
0.514803,0.601421,0.233064,0.1,0.1,0.1
0.855888,-0.308141,0.683724,0.1,0.1,0.1
1.104261,0.117690,0.287074,0.1,0.1,0.1
1.134120,-0.057881,0.664041,0.1,0.1,0.1
1.051548,0.095697,0.204755,0.1,0.1,0.1
0.735625,0.462514,0.512297,0.1,0.1,0.1
0.833229,0.004662,0.204755,0.1,0.1,0.1
0.678154,0.647444,0.355291,0.1,0.1,0.1
0.868134,0.242721,0.185072,0.1,0.1,0.1
1.100208,-0.566460,0.204755,0.1,0.1,0.1
0.740525,0.182115,0.185072,0.1,0.1,0.1
0.946411,-0.629032,0.204755,0.1,0.1,0.1
0.770117,0.281096,0.683724,0.1,0.1,0.1
0.982651,-0.674622,0.290933,0.1,0.1,0.1
1.166420,-0.510175,0.512297,0.1,0.1,0.1
1.179444,-0.641054,0.321614,0.1,0.1,0.1
0.946591,-0.680773,0.636104,0.1,0.1,0.1
0.940984,0.623244,0.512297,0.1,0.1,0.1
0.579260,0.291231,0.512297,0.1,0.1,0.1
1.032031,0.658203,0.440365,0.1,0.1,0.1
1.079409,0.380446,0.482375,0.1,0.1,0.1
0.750245,-0.699397,0.664041,0.1,0.1,0.1
0.715674,0.337038,0.185072,0.1,0.1,0.1
0.855044,0.328120,0.512297,0.1,0.1,0.1
1.116955,0.043272,0.221638,0.1,0.1,0.1
1.231632,-0.511963,0.032684,0.1,0.1,0.1
1.229899,-0.501804,0.404463,0.1,0.1,0.1
1.218878,-0.634328,0.678082,0.1,0.1,0.1
0.740206,0.447549,0.512297,0.1,0.1,0.1
0.698137,0.339110,0.683724,0.1,0.1,0.1
1.119326,0.146432,0.262117,0.1,0.1,0.1
1.055375,-0.047830,0.598758,0.1,0.1,0.1
1.232621,-0.517762,0.572481,0.1,0.1,0.1
0.854732,-0.082054,0.679335,0.1,0.1,0.1
0.822103,-0.702008,0.472049,0.1,0.1,0.1
0.837040,0.525593,0.512297,0.1,0.1,0.1
1.080017,-0.043626,0.191602,0.1,0.1,0.1
1.108353,0.093704,0.554245,0.1,0.1,0.1
1.031775,0.542646,0.174473,0.1,0.1,0.1
1.041649,-0.664559,0.300749,0.1,0.1,0.1
1.042059,0.482353,0.652065,0.1,0.1,0.1
1.163586,-0.113046,0.243340,0.1,0.1,0.1
0.652497,0.373884,0.512297,0.1,0.1,0.1
0.757786,-0.276636,0.664041,0.1,0.1,0.1
1.122246,0.012253,0.402462,0.1,0.1,0.1
1.149988,-0.646079,0.188569,0.1,0.1,0.1
0.864697,0.646633,0.204755,0.1,0.1,0.1
1.172601,-0.282952,0.477777,0.1,0.1,0.1
1.132638,0.068392,0.284889,0.1,0.1,0.1
0.601776,0.152821,0.204755,0.1,0.1,0.1
0.592872,0.342917,0.512297,0.1,0.1,0.1
1.087502,-0.676705,0.550861,0.1,0.1,0.1
1.041479,0.602813,0.243328,0.1,0.1,0.1
1.116360,0.163818,0.424586,0.1,0.1,0.1
1.153172,-0.240383,0.185072,0.1,0.1,0.1
0.900064,0.529091,0.512297,0.1,0.1,0.1
1.083236,-0.295909,0.664041,0.1,0.1,0.1
0.890448,-0.302762,0.683724,0.1,0.1,0.1
0.787010,0.606502,0.512297,0.1,0.1,0.1
0.741281,0.516739,0.683724,0.1,0.1,0.1
1.076891,0.395211,0.533675,0.1,0.1,0.1
0.941983,0.682463,0.667202,0.1,0.1,0.1
1.049008,0.441611,0.616762,0.1,0.1,0.1
1.055255,-0.017220,0.512297,0.1,0.1,0.1
1.100211,0.127852,0.664041,0.1,0.1,0.1
1.012284,0.025806,0.512297,0.1,0.1,0.1
0.908904,-0.515180,0.664041,0.1,0.1,0.1
0.901621,-0.052696,0.664041,0.1,0.1,0.1
0.676219,0.647114,0.456686,0.1,0.1,0.1
0.862027,-0.426429,0.204755,0.1,0.1,0.1
1.072666,0.419979,0.326730,0.1,0.1,0.1
0.989128,0.422988,0.664041,0.1,0.1,0.1
1.248596,-0.611416,0.347411,0.1,0.1,0.1
1.089516,0.204132,0.625355,0.1,0.1,0.1
0.768886,0.652937,0.197336,0.1,0.1,0.1
1.152156,-0.417480,0.204755,0.1,0.1,0.1
1.101486,0.251020,0.598127,0.1,0.1,0.1
0.879817,-0.077776,0.626111,0.1,0.1,0.1
0.968459,0.034358,0.185072,0.1,0.1,0.1
0.722940,-0.477371,0.512297,0.1,0.1,0.1
1.091911,0.145037,0.664041,0.1,0.1,0.1
1.208352,-0.434013,0.672978,0.1,0.1,0.1
1.044358,0.499575,0.185072,0.1,0.1,0.1
0.587513,0.631983,0.631944,0.1,0.1,0.1
1.180164,-0.640932,0.638049,0.1,0.1,0.1
0.849840,-0.082889,0.635507,0.1,0.1,0.1
1.173706,-0.172373,0.043563,0.1,0.1,0.1
0.983836,-0.643420,0.664041,0.1,0.1,0.1
1.074992,-0.044484,0.570383,0.1,0.1,0.1
0.854616,0.642930,0.683724,0.1,0.1,0.1
0.840876,-0.670249,0.512297,0.1,0.1,0.1
0.846420,-0.717827,0.416041,0.1,0.1,0.1
0.980080,-0.695028,0.674782,0.1,0.1,0.1
0.623070,0.434005,0.512297,0.1,0.1,0.1
0.677132,0.102969,0.664041,0.1,0.1,0.1
1.175959,-0.185579,0.668228,0.1,0.1,0.1
0.852606,-0.554212,0.664041,0.1,0.1,0.1
0.844176,-0.590250,0.204755,0.1,0.1,0.1
1.091594,0.191950,0.046921,0.1,0.1,0.1
1.234756,-0.641603,0.334184,0.1,0.1,0.1
0.881161,0.682072,0.293472,0.1,0.1,0.1
1.160622,-0.454640,0.512297,0.1,0.1,0.1
1.090618,0.183064,0.512297,0.1,0.1,0.1
0.727454,-0.310064,0.683724,0.1,0.1,0.1
0.617604,0.424246,0.664041,0.1,0.1,0.1
1.160492,-0.664255,0.492362,0.1,0.1,0.1
1.148384,-0.023922,0.628852,0.1,0.1,0.1
0.821202,-0.651548,0.185072,0.1,0.1,0.1
0.924067,-0.157128,0.512297,0.1,0.1,0.1
0.987474,-0.631821,0.664041,0.1,0.1,0.1
1.130900,-0.114750,0.185072,0.1,0.1,0.1
1.030086,0.669603,0.458040,0.1,0.1,0.1
0.752373,0.343946,0.683724,0.1,0.1,0.1
0.964193,0.322881,0.664041,0.1,0.1,0.1
1.031155,-0.116046,0.683724,0.1,0.1,0.1
1.084618,-0.644785,0.204755,0.1,0.1,0.1
0.800371,-0.670677,0.204755,0.1,0.1,0.1
0.876992,-0.712612,0.287983,0.1,0.1,0.1
1.226559,-0.599285,0.226984,0.1,0.1,0.1
1.033667,0.531551,0.535238,0.1,0.1,0.1
1.154621,-0.177544,0.067698,0.1,0.1,0.1
1.034100,0.646072,0.512649,0.1,0.1,0.1
0.637492,-0.117845,0.195294,0.1,0.1,0.1
0.813406,-0.655633,0.512297,0.1,0.1,0.1
0.542125,0.580819,0.683724,0.1,0.1,0.1
1.031935,-0.644572,0.185072,0.1,0.1,0.1
1.049353,0.303730,0.664041,0.1,0.1,0.1
0.656849,0.630315,0.185072,0.1,0.1,0.1
0.645013,0.128365,0.512297,0.1,0.1,0.1
0.784442,-0.528877,0.204755,0.1,0.1,0.1
0.796397,-0.555973,0.204755,0.1,0.1,0.1
0.802886,0.668721,0.388233,0.1,0.1,0.1
0.996483,-0.057875,0.673758,0.1,0.1,0.1
1.069651,-0.045395,0.290886,0.1,0.1,0.1
0.772808,0.592644,0.185072,0.1,0.1,0.1
0.822179,-0.102649,0.185072,0.1,0.1,0.1
0.863317,0.679029,0.587215,0.1,0.1,0.1
0.556069,0.626620,0.581109,0.1,0.1,0.1
1.045009,0.034601,0.683724,0.1,0.1,0.1
0.943803,0.285612,0.204755,0.1,0.1,0.1
0.943989,0.692789,0.571741,0.1,0.1,0.1
1.209458,-0.645919,0.200781,0.1,0.1,0.1
1.016203,0.692462,0.220791,0.1,0.1,0.1
0.799317,-0.232280,0.512297,0.1,0.1,0.1
0.648017,0.642304,0.682332,0.1,0.1,0.1
0.823931,0.654463,0.185072,0.1,0.1,0.1
1.009692,-0.689977,0.248542,0.1,0.1,0.1
1.244029,-0.643172,0.371749,0.1,0.1,0.1
0.930409,0.670505,0.255981,0.1,0.1,0.1
1.141198,0.018207,0.182309,0.1,0.1,0.1
0.848572,-0.198653,0.683724,0.1,0.1,0.1
0.540985,0.604079,0.245217,0.1,0.1,0.1
0.997900,0.672284,0.664041,0.1,0.1,0.1
1.003683,0.683004,0.248029,0.1,0.1,0.1
